"symbol","log2FC","pvalue","padj"
"LOC148709",-0.0299617069142422,0.409735403390461,0.646922769837846
"LOC148824",0.0100586415000822,0.391002218955771,0.632969171284309
"LOC149134",-0.257893893899047,0.162371340523844,0.452275280455838
"LOC149773",-0.0917272236362024,0.260916771290996,0.561314907848205
"LOC149837",-0.307590264238917,0.408341396042336,0.6457198158923
"LOC150197",-0.014625597994965,0.690454290852678,0.8448602261133
"LOC150381",0.387368411865124,0.00264438543445204,0.066828330992381
"LOC150622",0.00274638300723823,0.663217642866356,0.82983335510332
"LOC150776",-0.0606883417698665,0.766216109054115,0.890466598402031
"LOC150935",0.0383039555393531,0.29074444106945,0.59456044161196
"LOC151009",0.072277441164839,0.689019952241684,0.843869852826175
"LOC151171",-0.0164748647390041,0.485863669268282,0.705796965720274
"LOC151174",0.0779212698835071,0.475965904106077,0.69833734639317
"LOC151475",-0.0385367971961636,0.179232624562857,0.474313985989512
"LOC151534",-0.308230970376721,0.0354874853972157,0.209152202471646
"LOC152024",0.00593835328051359,0.391002218955771,0.632969171284309
"LOC152217",0.187577859903358,0.1964670948456,0.486832458997161
"LOC152225",-0.00204003458938733,0.824530204539789,0.92044198915698
"LOC152578",-0.0180216125133279,0.391002218955771,0.632969171284309
"LOC152742",0.00852412150444343,0.637767496319941,0.813492617713424
"LOC153684",-0.313404559629922,0.196627790686714,0.486832458997161
"LOC153910",-0.0242076963663954,0.182400894108341,0.474313985989512
"LOC154092",0.00562530942482957,0.826967081418915,0.921201321809881
"LOC154761",0.300651365918167,0.128704361680931,0.403230785895085
"LOC154822",3.88953958902032e-05,0.995681049733354,0.998167727555216
"LOC154860",-0.00789805240158087,0.59362366517139,0.784458069198892
"LOC155060",0.0828391628223191,0.538058254371913,0.746411926994577
"LOC157381",0.00522887989767737,0.700463682372482,0.851068144398239
"LOC157627",0.00358379877381845,0.391002218955771,0.632969171284309
"LOC158257",0.251185325676519,0.128197002918646,0.402333313236977
"LOC158376",0.0446249920283555,0.653507865457313,0.823396346544378
"LOC158435",-0.0021017257022148,0.247929760117807,0.545254347945686
"LOC158572",0.0232088849914212,0.692059157209201,0.846038728137611
"LOC158696",-0.0315699298555921,0.184210243225049,0.474474737536545
"LOC170425",0.0039654449042422,0.704658521715236,0.853701598642915
"LOC200772",-0.0242252567790605,0.270030152058723,0.571605557846598
"LOC201617",-0.0180769815760663,0.636242028131791,0.812560135027484
"LOC201651",-0.0181175676750784,0.352083866620578,0.632969171284309
"LOC202181",0.227079122126075,0.00850956282623487,0.108656270673488
"LOC202781",0.0501435870559013,0.737434069728748,0.873699549540236
"LOC219347",-0.118470610357999,0.247422224746354,0.544785432252097
"LOC219731",-0.0103477493680036,0.84605835309483,0.930078375641678
"LOC220729",-0.211535853009906,0.0957438856376505,0.344289170091621
"LOC220906",0.104557467104759,0.486408577134556,0.70583452813542
"LOC221442",0.00282168428424745,0.974546552994704,0.988918766604085
"LOC253039",0.00507062648824586,0.990497264307936,0.995980950719741
"LOC253573",0.00908581603403386,0.624287067622945,0.804909100523075
"LOC253962",-0.0161852019356961,0.64018840239175,0.814332221130257
"LOC254100",-0.0785607772960233,0.417484897721998,0.652172762916284
"LOC254128",-0.103827483181729,0.565054474545248,0.765117570432256
"LOC254312",-0.00294304605195009,0.898149871128387,0.954588164917094
"LOC254559",0.0091785437783066,0.391002218955771,0.632969171284309
"LOC254896",-0.0716932375803007,0.711269841076598,0.857932496929189
"LOC255130",0.0911805347361681,0.898533269751258,0.954891210386939
"LOC255167",-0.0107038384808912,0.306585806800432,0.611401411793099
"LOC255480",-0.275609227636906,0.149499685326121,0.433314971607432
"LOC255512",-0.153474285085697,0.0397366553803752,0.220733660435134
"LOC256021",-0.00548945253037456,0.758646544029203,0.88544453406183
"LOC256880",-0.01577697107211,0.783391398860093,0.899701017508626
"LOC257358",-0.0515257336248505,0.160915116656401,0.450025093840911
"LOC257396",-0.502697918569172,0.00180162199225967,0.0555367943211035
"LOC282980",0.00761810036997453,0.837015752148901,0.926289170734112
"LOC282997",-0.152506777760988,0.348534503125521,0.632969171284309
"LOC283033",-0.0282009744359885,0.182385329933286,0.474313985989512
"LOC283038",-0.0430347422296699,0.102771811104524,0.357132726693616
"LOC283050",-0.131962113337569,0.19896238549727,0.489429521783698
"LOC283070",-0.498870739240159,0.00255636336888912,0.0660643161050414
"LOC283089",-0.0211944051852723,0.38598163429923,0.632969171284309
"LOC283104",0.92516750204562,0.235395671114164,0.531274686299271
"LOC283116",0.019678517778033,0.391002218955771,0.632969171284309
"LOC283143",-0.0954894801466893,0.575185097443625,0.772430685522211
"LOC283174",0.00379450461673986,0.515600970245059,0.729483783906703
"LOC283299",0.0572922249290894,0.317019348080221,0.623721240780352
"LOC283332",-0.00506883016865837,0.391002218955771,0.632969171284309
"LOC283335",-0.0274506468801976,0.868938377913104,0.941039199574437
"LOC283392",-0.0544427421755245,0.671393414110811,0.834162433281759
"LOC283404",-0.0256923516524141,0.340563733379161,0.632969171284309
"LOC283440",-0.0605210000425762,0.472204373439557,0.695793448587789
"LOC283481",0.00442122766341735,0.967717163300107,0.986714600335327
"LOC283547",-0.0150208247194684,0.18469332256013,0.474590774908577
"LOC283553",-0.170068698417353,0.219140332915492,0.511073230514782
"LOC283585",0.00605410073339666,0.391002218955771,0.632969171284309
"LOC283624",-0.171009230143477,0.194833161919897,0.485621093850362
"LOC283663",0.164167249072995,0.0346826942843588,0.206628902735202
"LOC283683",0.0272041379556636,0.545177992568119,0.751171842212125
"LOC283688",-0.0167620697384594,0.283840233973297,0.586076403212606
"LOC283692",-0.0178642934318149,0.838250660562284,0.927154680409949
"LOC283693",-0.0491897806969158,0.328706769995402,0.632969171284309
"LOC283710",0.0240509836053812,0.657888615522902,0.826370485188678
"LOC283731",-0.0330545275377917,0.0872053125749789,0.328949542814856
"LOC283761",-0.00622979701034898,0.391002218955771,0.632969171284309
"LOC283788",-0.0981127609106651,0.87970071271281,0.946418492629581
"LOC283867",-0.0598638695065572,0.145753260776294,0.428722395932571
"LOC283888",-0.0533276058764529,0.139051254430041,0.419238098088392
"LOC283922",-0.14560415773861,0.451077884770006,0.678975107475819
"LOC284009",-0.0774611744551598,0.199008572193079,0.48943717944828
"LOC284023",0.248271441640309,0.0606395027297979,0.274269275990536
"LOC284080",0.0500962470969756,0.175880835235309,0.469966747141895
"LOC284260",-0.023873826893955,0.200999559097795,0.491716577649633
"LOC284276",-0.160176350867781,0.11845949273623,0.386034731104124
"LOC284344",-0.267237291593022,0.427767598549324,0.659937724077762
"LOC284379",-0.0752051023042412,0.212321103517577,0.50264932705087
"LOC284385",-0.248700839652568,0.205553492340367,0.49538409038892
"LOC284408",-0.177909374259651,0.359994244061532,0.632969171284309
"LOC284412",-0.0870345755621051,0.550436369646703,0.754163901270003
"LOC284440",-0.324297461782318,0.0990145469477566,0.349545632222107
"LOC284454",0.128939386473919,0.293461089639165,0.597249741797124
"LOC284551",-0.0202266435299924,0.234931029145865,0.530766056779906
"LOC284576",-0.0106297521717468,0.657809312449782,0.826370485188678
"LOC284581",-0.0446836160247903,0.930753611116543,0.971547195103604
"LOC284632",-0.00791877428300676,0.391002218955771,0.632969171284309
"LOC284648",-0.0817675340780786,0.055051919761752,0.26076908668887
"LOC284688",-0.0152479909089656,0.322006893615522,0.628011153674787
"LOC284751",0.0845197361992592,0.553449227060341,0.756274242630478
"LOC284757",-0.0537412678941999,0.581562326678251,0.776828803124967
"LOC284798",-0.0107947189848245,0.391002218955771,0.632969171284309
"LOC284837",-0.0516369247428268,0.109770113941742,0.369717919297021
"LOC284865",0.00070332486017749,0.990412541271793,0.995980950719741
"LOC284889",0.174815879472084,0.5100112351556,0.725136713911396
"LOC284950",0.0189185983048038,0.510459255542512,0.725536836993577
"LOC285033",0.455671816505619,3.14090247706247e-05,0.0114425537682932
"LOC285074",0.172718456198877,0.279933021488434,0.582277463299392
"LOC285103",-0.00379590497601322,0.884427197870041,0.947830493184425
"LOC285359",-0.100360647032846,0.0899704646093155,0.334063051054153
"LOC285419",0.10829151160454,0.362301094712051,0.632969171284309
"LOC285441",0.00598674257548486,0.391002218955771,0.632969171284309
"LOC285456",-0.0314007564534801,0.233215164459756,0.528610159331804
"LOC285501",0.0221471087049989,0.529063532310708,0.739380173085452
"LOC285540",-0.192493719536569,0.013715839972933,0.133888189743509
"LOC285548",-0.0398463969197898,0.318804513059339,0.624969617695454
"LOC285593",0.0852919681828922,0.204000196538783,0.494208404329932
"LOC285626",0.00866155135129577,0.391002218955771,0.632969171284309
"LOC285627",-0.00588846719664354,0.391002218955771,0.632969171284309
"LOC285696",-0.295497004425525,0.037621208086893,0.21512053852474
"LOC285758",-0.00292741886472014,0.855194473925406,0.934119233715509
"LOC285768",-0.153891902687257,0.088021045558874,0.330423217962364
"LOC285819",0.0291120265807289,0.321877736753606,0.628011153674787
"LOC285847",0.21947565804425,0.0130717979154329,0.131489505385144
"LOC285889",-0.00726282043371596,0.632563872219065,0.810374261519173
"LOC285954",-0.0324623328732314,0.687522338300017,0.842772115713544
"LOC285965",0.0176460509766514,0.617537205628409,0.799601442746519
"LOC285972",-0.00161330426455236,0.93188375317943,0.971663157494035
"LOC286059",-0.00801246619817705,0.737330415702401,0.873630002363155
"LOC286177",-0.00453375783778355,0.53242098827553,0.741672244724152
"LOC286184",-0.00681933398201848,0.182750772607412,0.474313985989512
"LOC286186",0.0131661629968323,0.457502226914659,0.684215561587775
"LOC286189",0.094794490619234,0.594373148487126,0.785197999299763
"LOC286190",-0.0168003496328607,0.561898543369409,0.763098273364157
"LOC286297",-8.73109331895119e-06,0.998911424096965,0.999333328093045
"LOC286359",-0.0110067922250822,0.358182810810835,0.632969171284309
"LOC286367",-0.0475007249681227,0.168452435053895,0.459137003264916
"LOC286437",-0.238301050968141,0.140335603262648,0.421462233627923
"LOC286467",-0.0354631839525287,0.321871877489946,0.628011153674787
"LOC338588",0.010492228501947,0.391002218955771,0.632969171284309
"LOC338651",-0.0307349119549903,0.199576769806853,0.490078677052735
"LOC338739",-0.0429999291459754,0.0671844583262625,0.289055294025368
"LOC338758",0.139536467023832,0.0137751894638674,0.133920476258529
"LOC338799",0.179140285366666,0.252601122570749,0.551268974288595
"LOC338817",-0.131029251260306,0.317988471491849,0.624405616033627
"LOC338963",0.0033580503218683,0.855851922466326,0.934522208181289
"LOC339166",5.34002889891078e-05,0.391002218955771,0.632969171284309
"LOC339240",0.00593675007417715,0.484198157622117,0.704387079514052
"LOC339290",-0.0765356037819243,0.535214605161862,0.743574444629748
"LOC339442",-0.0219465193893848,0.235489069093139,0.531347331795665
"LOC339505",0.00688042129786927,0.447643873600446,0.676688786523885
"LOC339524",0.172890856292906,0.714688995019811,0.860011267549338
"LOC339529",0.00661903770409105,0.569213549967773,0.768356373160146
"LOC339535",-0.0101522621047855,0.634250861254903,0.811136564729389
"LOC339666",0.00842238774019086,0.85258349032745,0.932840195418514
"LOC339685",-0.00306683287745282,0.391002218955771,0.632969171284309
"LOC339803",-0.0302549108325127,0.840948334298689,0.928270903355402
"LOC339807",-0.00668238343245928,0.391002218955771,0.632969171284309
"LOC339874",0.0273327016642914,0.395700368986578,0.636013644105959
"LOC339894",0.0142121570019972,0.350792882311581,0.632969171284309
"LOC339926",-0.0407285600562181,0.0775649647336216,0.310995981975078
"LOC339975",-0.0647928504546585,0.696982244343376,0.849438259297378
"LOC340037",0.118410781593841,0.248799513022549,0.546161723266713
"LOC340113",0.00667848882953019,0.391002218955771,0.632969171284309
"LOC340508",-0.0128366559363186,0.391002218955771,0.632969171284309
"LOC340515",3.80666084020427e-06,0.822328512313773,0.91959940577683
"LOC340544",-0.0462922466631312,0.317904575968892,0.624371655318792
"LOC341056",0.00166185051833265,0.233183644023823,0.528608227588499
"LOC344595",-0.168758772032406,0.541294395062591,0.748400346730677
"LOC344887",-0.102878688075796,0.738273381627683,0.874427407274037
"LOC344967",-0.0307540429418288,0.282719796577812,0.585087921955519
"LOC347411",0.00985743927844357,0.813677375249073,0.915740451157661
"LOC349160",0.0164830272169429,0.191763145185744,0.482111896965039
"LOC349196",-0.00271640213260427,0.984424862385763,0.993266848845072
"LOC374443",-0.010613677655416,0.926749809212288,0.969816153800636
"LOC375010",0.0604945814738999,0.683000483092852,0.840303329224265
"LOC375190",-0.0611875229061671,0.572083312968116,0.770362188485474
"LOC375196",-0.0735017595475129,0.629687902089241,0.808591617743006
"LOC375295",0.114575584786769,0.410142945311072,0.647346658420028
"LOC386597",-0.0154628790654549,0.735619783616387,0.872418107815118
"LOC386758",-0.232033630900154,0.122488913207734,0.392955844591505
"LOC387646",-0.025710564235743,0.242405587076248,0.539005741331786
"LOC387647",0.273298069147446,0.361177656260349,0.632969171284309
"LOC387723",-0.208524953559454,0.0138131593147907,0.133958299621214
"LOC387895",-0.064749231123328,0.348653035595754,0.632969171284309
"LOC388152",-0.614518999347426,0.0193407697422331,0.157231909371594
"LOC388387",-0.0353154727309941,0.186214311251515,0.475356485598574
"LOC388499",-0.0105808910383085,0.500083315875211,0.716013353519526
"LOC388588",-0.43689713306431,0.0679476107464699,0.290793628550297
"LOC388630",0.12868616041787,0.462684563807581,0.688236648529393
"LOC388692",-0.0287946526826891,0.751809384614404,0.881753987965983
"LOC388796",0.2883186974642,0.419822957688991,0.654224950663768
"LOC388813",0.0326654132397246,0.56340162747323,0.763965059190256
"LOC388849",-0.021571425194542,0.77915208941751,0.897912771486574
"LOC388906",-0.0629019485256386,0.346853014150019,0.632969171284309
"LOC388948",-0.107566382714332,0.200563046732072,0.491146956929321
"LOC389033",-0.11224101197991,0.60939079203551,0.794292464950912
"LOC389247",0.104380560058922,0.42709500300377,0.659566284462824
"LOC389332",-0.00861084317148452,0.391002218955771,0.632969171284309
"LOC389458",0.0201473886813239,0.89749693578744,0.954102918335601
"LOC389634",-0.094718286233581,0.657595112228378,0.826362975172732
"LOC389641",0.247089169814509,0.0227790504914579,0.169029426212674
"LOC389705",-0.0806339145765582,0.622469138598369,0.803311324757335
"LOC389765",-0.182691569734958,0.0698320687709548,0.294123206053419
"LOC389791",-0.0829866145726401,0.484446925247286,0.704645184025945
"LOC389831",-0.133998157283021,0.853032918816445,0.933174317156138
"LOC389834",-0.0376325644392383,0.909295888417943,0.960812108281552
"LOC389906",-0.40660056460516,0.270838137006152,0.572582569678696
"LOC390660",0.0443890825768522,0.221533503107859,0.513818128583139
"LOC390858",0.0197210006681308,0.391002218955771,0.632969171284309
"LOC390940",0.0720391629949746,0.507558609819146,0.723000368190669
"LOC391322",0.0748570818073721,0.781473597510152,0.898850704545654
"LOC392196",0.0106316415569978,0.887281683286903,0.949475922746417
"LOC392232",-0.0418004930808338,0.352810048896006,0.632969171284309
"LOC392364",-0.0385105636644702,0.43988024854069,0.670113094782454
"LOC399715",0.00201158961185191,0.957263159580975,0.982386452093608
"LOC399744",-0.0705948934338076,0.338213625680954,0.632969171284309
"LOC399753",-0.190245959360026,0.0255592543784337,0.179385536146797
"LOC399815",-0.0147555254763558,0.680882989846462,0.839029314840142
"LOC399829",-0.00535846377843063,0.45275907933937,0.680488779334628
"LOC399939",-0.00133545601576832,0.400306903745096,0.63939873160041
"LOC399940",0.0269798753548903,0.420072510372995,0.654300092818745
"LOC400027",-0.104047173878914,0.13225675097041,0.409214726693035
"LOC400043",0.00298402660421671,0.996681708952914,0.998479938748952
"LOC400084",-0.0245181712191162,0.122191818068539,0.392703124250701
"LOC400236",0.0514159436384742,0.727765415920055,0.868012341536169
"LOC400456",0.0825158674764055,0.524424648255917,0.735694361214774
"LOC400548",-0.077122344054428,0.134660537683588,0.412603725914665
"LOC400550",-0.386689436816781,0.236063800564452,0.532026429336606
"LOC400604",0.0266941029322743,0.743820351433336,0.877254807000574
"LOC400620",0.00422896854735206,0.391002218955771,0.632969171284309
"LOC400655",-0.00676631294326456,0.390979157525751,0.632969171284309
"LOC400657",-0.157237887601771,0.0209580290500561,0.162921348634241
"LOC400680",-0.0413703518535111,0.171626472017324,0.463612044743597
"LOC400684",-0.00314348364885342,0.981376789141606,0.991890811326085
"LOC400685",2.90537652274945e-05,0.997549091620644,0.999031265977369
"LOC400752",-0.0369760339222106,0.565213497227043,0.765204430173874
"LOC400891",-0.0205570215700031,0.128237363816867,0.402351457606877
"LOC400927",0.526171093122586,0.0575156756989274,0.267366413509114
"LOC400958",-0.00360560397126086,0.851245114658658,0.932530865742749
"LOC401010",-0.0232089477776009,0.823588697296265,0.920087916793706
"LOC401052",0.0117338289617062,0.809376553196739,0.913916909814968
"LOC401074",0.0803973849155988,0.866534891541858,0.939588187369551
"LOC401093",0.555759097818411,0.0396679377444557,0.220733660435134
"LOC401127",-0.0873488218542996,0.0204178388767775,0.161494164174835
"LOC401134",-0.00291654398045758,0.391002218955771,0.632969171284309
"LOC401164",0.00354491247068271,0.96712137894962,0.986435335351171
"LOC401320",-0.343312268373573,0.00255485486395406,0.0660643161050414
"LOC401321",0.140243989245091,0.196313997115272,0.486832458997161
"LOC401324",-0.0048808252355791,0.391002218955771,0.632969171284309
"LOC401397",0.043999143193024,0.594771784945905,0.785511034226213
"LOC401431",-0.163810239149608,0.0861299518267382,0.327845897649176
"LOC401497",-0.0105490479860655,0.391002218955771,0.632969171284309
"LOC401557",0.00466511989369801,0.449399441443577,0.677918865560387
"LOC401588",-0.105635577430991,0.049368025411195,0.245468058225673
"LOC401980",0.0159717499251996,0.206704735007653,0.496674062826253
"LOC402160",2.02020383611385e-05,0.9982662290358,0.999117743219294
"LOC402779",-0.0138380336071166,0.391002218955771,0.632969171284309
"LOC407835",0.0303306200049859,0.309776095650306,0.61483793429609
"LOC415056",-0.00291116179865069,0.884104919816074,0.947820034764712
"LOC439949",-0.0687629224758817,0.0776370236272051,0.311056123761619
"LOC439950",0.00874007903973363,0.547094660830168,0.751979463793301
"LOC439990",-0.0271335350014215,0.877633667152669,0.945136467219604
"LOC439994",-0.0600515333966962,0.699901600382986,0.8509689503155
"LOC440028",0.00367173542122501,0.98360795732656,0.99291687694232
"LOC440040",0.000293554064896332,0.391002218955771,0.632969171284309
"LOC440041",0.0337646443240198,0.427227904540503,0.659583218336911
"LOC440173",0.0146350423935968,0.910349583714602,0.961333751075406
"LOC440288",-0.299231455896344,0.000649414425344191,0.0368392840457678
"LOC440297",-0.164066470031934,0.165255603701822,0.455930920264226
"LOC440300",-0.253356846769812,0.0692117890747774,0.293191195133932
"LOC440335",0.00231851070119195,0.949583104609692,0.978760995532684
"LOC440354",-0.0184059311120108,0.723551008131631,0.864863530723588
"LOC440356",0.176739915298314,0.381821080563301,0.632969171284309
"LOC440434",-0.0853594463287424,0.582915360775243,0.777513872430066
"LOC440461",-0.0185426072272863,0.598031789874406,0.78736667221377
"LOC440563",0.00208375100946843,0.900462803545231,0.955971259634861
"LOC440600",-0.0120068637419421,0.247321239099024,0.544785432252097
"LOC440700",-0.0370477848925941,0.347311802640021,0.632969171284309
"LOC440894",0.0361744862853549,0.792908484081512,0.904518870605783
"LOC440895",0.0973206490273752,0.814596150410697,0.916075897252043
"LOC440896",-0.00539634993627653,0.768899323130691,0.89187185691111
"LOC440900",-0.0323761566268812,0.182381345377653,0.474313985989512
"LOC440905",-0.00325225405476571,0.391002218955771,0.632969171284309
"LOC440925",-0.0146619182286308,0.414140085726261,0.649988564427565
"LOC440944",-0.234340311443547,0.0641500289335356,0.282206359767509
"LOC440970",0.00272455115235047,0.758499825870723,0.885326463421719
"LOC441009",0.0299113808563729,0.309740161234361,0.61483793429609
"LOC441177",-0.0436882934678233,0.617857266710612,0.799909274615551
"LOC441242",-0.0752521214351664,0.00573429694319554,0.0906756117120115
"LOC441454",-0.183838465767437,0.0733753091665024,0.301347370740027
"LOC441455",0.0151699659274059,0.611320614004887,0.795900369302001
"LOC441461",-0.1472005919628,0.180277349275538,0.474313985989512
"LOC441601",0.0114456584055154,0.213101034628445,0.50344138187877
"LOC441666",-0.0155167082635469,0.859697045738282,0.936930806980711
"LOC442028",0.0287859201655503,0.340564895380904,0.632969171284309
"LOC442132",0.00516260034683493,0.391002218955771,0.632969171284309
"LOC442421",-0.029915389428186,0.404912156604612,0.643282094393296
"LOC442459",0.00166322823367517,0.21861845818749,0.510433058349575
"LOC442497",0.00941206600198038,0.181729848513494,0.474313985989512
"LOC493754",0.190409871946119,0.138777374171789,0.418878246827982
"LOC494141",0.149815110322951,0.19996862670759,0.490494798868522
"LOC541471",-0.349015895061403,0.129841913246454,0.405160902874881
"LOC541473",0.122172600259785,0.464454528915349,0.689602667502551
"LOC550112",-0.0836395301747213,0.673435996737506,0.83529238124531
"LOC550643",-0.0595908928703626,0.644725222764841,0.817827436318589
"LOC553103",-0.106098866423369,0.121058641890368,0.390871182338827
"LOC554206",-0.13258052014229,0.137228481192921,0.416960871592744
"LOC554223",-0.00608907653244379,0.0974241140295704,0.347210752255762
"LOC572558",-0.148530522220873,0.722270413756118,0.864619394585438
"LOC574538",-0.00459683562776462,0.391002218955771,0.632969171284309
"LOC595101",0.122464985023103,0.54362826516889,0.749914958900671
"LOC606724",-0.0961306351534972,0.150962778918473,0.435704544798899
"LOC613037",0.0921055704938425,0.449555207262145,0.678015801988419
"LOC613038",-0.272909531949794,0.00729228422493676,0.101253975013931
"LOC619207",-0.13326207152008,0.0976812910841884,0.347524548462646
"LOC641298",0.0943842563713289,0.344015255278817,0.632969171284309
"LOC641364",-0.0900855665317083,0.0942073750501412,0.341317324146988
"LOC641367",0.00838096701588078,0.703127312633708,0.852769294054801
"LOC641515",0.0130814698538038,0.391002218955771,0.632969171284309
"LOC641518",0.194181871743789,0.429943024230361,0.662085002606406
"LOC641746",0.000625024203516908,0.184605705816089,0.474492348561878
"LOC642236",0.00254276085254723,0.989698232802995,0.99579577821866
"LOC642361",-0.104446124645916,0.0903417376561728,0.334315478621867
"LOC642366",0.0016033946292098,0.391002218955771,0.632969171284309
"LOC642826",0.0221733505100469,0.790317644621655,0.903540259392275
"LOC642846",-0.13043853803095,0.276532300083722,0.579046301026511
"LOC642852",-0.271206974705544,0.026309898933567,0.182219022050941
"LOC643201",-0.00238390821392294,0.809834990253571,0.914027566949306
"LOC643339",-0.110997206312992,0.653977094881014,0.823627170106774
"LOC643387",0.0260713744973463,0.293072796489327,0.596958047057288
"LOC643401",-0.351511720825022,0.0651085823578286,0.284835708788128
"LOC643406",-0.0317869334183567,0.795516425557919,0.906164129552348
"LOC643441",-0.00674433736868574,0.391002218955771,0.632969171284309
"LOC643529",-0.110349516100913,0.389964315858989,0.632969171284309
"LOC643542",-0.140777621942104,0.202941819641357,0.493314065371863
"LOC643623",0.00787079619826327,0.562648538159314,0.763638603460393
"LOC643648",-0.0150767094659416,0.391002218955771,0.632969171284309
"LOC643650",0.354961642687803,0.314359047997749,0.620591443652155
"LOC643669",-0.00188742163171805,0.974721928155047,0.988918766604085
"LOC643714",-0.0157063185961744,0.661502382619888,0.828968100582596
"LOC643723",-0.01796579695508,0.820508711260572,0.918719697665052
"LOC643733",-0.34049236514394,0.233743386212847,0.529214690186298
"LOC643770",-0.0257818723408104,0.519747064112643,0.732576475483399
"LOC643802",-0.0107969532912228,0.486857475153045,0.706299505234718
"LOC643837",0.0653289704076241,0.673304699094686,0.835195220668036
"LOC643923",0.0106681576904885,0.391002218955771,0.632969171284309
"LOC644100",-0.0256758093610075,0.62270581809108,0.803456703544154
"LOC644145",-0.0891291351369904,0.710245232099727,0.857270097548357
"LOC644172",-0.0401797727607169,0.563999106184658,0.764308301246826
"LOC644189",-0.0275274031866353,0.0632317974435332,0.280110953161072
"LOC644242",-0.0126393643921217,0.905899959217588,0.958839921977812
"LOC644554",-0.238800819810415,0.162595075988706,0.452703826184028
"LOC644649",0.000161679133420677,0.446587971071692,0.675723343958834
"LOC644656",0.000623312926578024,0.994606806951972,0.997733194853969
"LOC644669",-0.020185462052037,0.22231386998147,0.514660055353979
"LOC644714",0.161605600402418,0.292598018670619,0.596644770132129
"LOC644838",-0.0189925322961429,0.332075781705376,0.632969171284309
"LOC644936",0.157517919352114,0.0590480736172441,0.270981636896683
"LOC644961",-0.00842360128532482,0.916813843099147,0.96498984681804
"LOC644990",0.118504223184806,0.351469529466206,0.632969171284309
"LOC645166",-0.272712436371911,0.169380954291848,0.460642242612338
"LOC645206",0.0106437773408225,0.722164117329423,0.864619394585438
"LOC645212",0.219546748095243,0.0337607191127888,0.203604836488889
"LOC645431",-0.0578441059412614,0.528483346422212,0.738835001393372
"LOC645434",-0.0449174950330248,0.372276202779127,0.632969171284309
"LOC645513",0.108845860661937,0.199176063775743,0.489725154784639
"LOC645638",-0.164887251542223,0.760366972621167,0.886281517778429
"LOC645676",-0.168689229319747,0.14744630047212,0.430849399218684
"LOC645752",-0.035142887912593,0.50875696010719,0.724070506241167
"LOC645949",-0.00201278057594905,0.903826634328289,0.957793053685368
"LOC646214",-0.141708872404354,0.168592550188476,0.459204992342376
"LOC646278",0.0531027927691817,0.483726198079185,0.703921661359562
"LOC646324",-0.0280421270798637,0.839499145792985,0.927634397343139
"LOC646329",-0.086911713037495,0.639724542395575,0.814332221130257
"LOC646471",-0.0862621062108462,0.281080315566403,0.583680860507777
"LOC646508",0.0525398528879823,0.391002218955771,0.632969171284309
"LOC646576",0.0257276141268094,0.927988827356013,0.970276799420926
"LOC646626",-0.0957753701144957,0.587038852024749,0.780153791077908
"LOC646719",-0.21373530401579,0.0550498018413129,0.26076908668887
"LOC646736",-0.100455352558667,0.22731744857784,0.520646705440393
"LOC646762",0.0800968305300453,0.532712749162698,0.741730319679067
"LOC646851",-0.138396134757408,0.00315904717050106,0.0720574210229079
"LOC646862",-0.0146283072657843,0.391002218955771,0.632969171284309
"LOC646903",-0.220611052733817,0.0867841540744768,0.328316770543777
"LOC646938",-0.0485695928680023,0.795403824256738,0.906164129552348
"LOC646999",-0.162092515395881,0.0541587576546262,0.258350833642613
"LOC647012",-0.0761483928349218,0.20257133395509,0.493029076756317
"LOC647323",-0.0114992888927161,0.391002218955771,0.632969171284309
"LOC647859",-0.22783083388046,0.392036445354728,0.63337237334972
"LOC647946",-0.00629954560578374,0.687017562916536,0.84247219319283
"LOC647979",0.153822388254037,0.144767313927658,0.427192776245084
"LOC648691",0.00422706844726924,0.388717604009652,0.632969171284309
"LOC648740",0.0413480969182227,0.6653033795262,0.83078497075802
"LOC648809",0.0214920453676331,0.660275171006091,0.827863625944682
"LOC648987",0.00689117542441853,0.931741186958936,0.971663157494035
"LOC649330",0.0293586216556665,0.524534031370862,0.735695320847382
"LOC649395",0.00638868152991649,0.596792356134356,0.786793400313165
"LOC650226",-0.0244052034266781,0.232874814366777,0.528208349953776
"LOC650293",-0.180411018374487,0.338208814391475,0.632969171284309
"LOC650368",-0.435636396249001,0.0393604957685931,0.220124280508443
"LOC650623",0.18219934812037,0.0669074465702567,0.288822593657567
"LOC652276",-0.271630962829678,0.364330777389386,0.632969171284309
"LOC653061",-0.138127920325084,0.363029854447796,0.632969171284309
"LOC653075",-0.107040123729537,0.499508235043088,0.715714399144585
"LOC653160",-0.245552477150618,0.017061820286252,0.148724224551549
"LOC653501",-0.214506126644502,0.0172068261635174,0.149151409304994
"LOC653513",-0.204246957502102,0.670722988555869,0.8338838980378
"LOC653566",0.179194316266476,0.113901774966185,0.377490937889857
"LOC653653",-0.0412572419011084,0.649973422238886,0.821005171553579
"LOC653712",-0.197184538121945,0.157034113888223,0.44422139291175
"LOC653786",0.00393340556576927,0.391002218955771,0.632969171284309
"LOC654342",-0.226638053788388,0.624078653240218,0.804693773027494
"LOC654433",-0.0824738400501168,0.93743133218246,0.973701485763697
"LOC678655",0.0104065333598307,0.958977329381104,0.983522371586488
"LOC723809",-0.0066852191915503,0.576826547592818,0.773533475429121
"LOC727849",-0.302173581503092,0.0315392586988327,0.196991641013857
